ArticleId:start:stop, Happiness, HarmVirtue, HarmVice, FairnessVirtue, FairnessVice, IngroupVirtue, IngroupVice, AuthorityVirtue, AuthorityVice, PurityVirtue, PurityVice, MoralityGeneral, bias_count, assertives_count, factives_count, hedges_count, implicatives_count, report_verbs_count, positive_op_count, negative_op_count, wneg_count, wpos_count, wneu_count, sneg_count, spos_count, sneu_count, TTR,vad_neg,vad_neu,vad_pos,FKE,SMOG,stop,wordlen,WC,quotes,Exclaim,AllPunc,allcaps,CC,CD,DT,EX,FW,IN,JJ,JJR,JJS,LS,MD,NN,NNS,NNP,NNPS,PDT,POS,PRP,PRP$,RB,RBR,RBS,RP,SYM,TO,UH,WP$,WRB,VB,VBD,VBG,VBN,VBP,VBZ,WDT,WP,funct,pronoun,ppron,i,we,you,shehe,they,ipron,article,verb,auxverb,past,present,future,adverb,preps,conj,negate,quant,number,swear,social,family,friend,humans,affect,posemo,negemo,anx,anger,sad,cogmech,insight,cause,discrep,tentat,certain,inhib,incl,excl,percept,see,hear,feel,bio,body,health,sexual,ingest,relativ,motion,space,time,work,achieve,leisure,home,money,relig,death,assent,nonfl,filler,avg_word_sim,avg_sent_sim,x_y,x_2,y_2,PropagandaTechnique
111111122:5531:5655,5.076363636,0,0,0,0,0,0,0,0,0,0,0,0.117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0.875,0,1,0,17.2,17.49137675,0.294117647,7.75,17,0,0,5.882352941,0,0.0625,0,0.125,0,0,0.0625,0.125,0,0,0,0,0.125,0.0625,0.125,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0.0625,0,0.125,0,0.0625,0,0,0,23.52941176,0,0,0,0,0,0,0,0,11.76470588,11.76470588,5.882352941,5.882352941,5.882352941,0,0,0,5.882352941,0,0,0,0,5.882352941,0,0,0,0,0,0,0,0,0,5.882352941,0,0,0,0,0,0,5.882352941,0,5.882352941,0,5.882352941,0,0,0,0,0,0,0,0,0,0,0,5.882352941,0,0,0,0,0,0,0,0,1.373772651,0.557005039,1.128936588,11.75427626,0.457734668,Appeal_to_Authority
111111122:5780:5800,4.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,14.69,8.477225575,0,9,2,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,3.307339309,0.557005039,2.717899757,0,0.457734668,Loaded_Language
111111122:1637:1657,4.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,14.69,8.477225575,0,9,2,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,3.351968572,0.557005039,1.956915707,3.212064696,0.325185599,Loaded_Language
111111122:5842:5923,5.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066666667,0,0,0.066666667,0,0,0,0.133333333,0,0.066666667,0,0.933333333,0,0.848,0.152,4.42,3,0.466666667,5.25,15,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0.066666667,0.2,0,0,0,0,0,0.066666667,0,0,0,0,0,0,0,0,0,0,0.066666667,0,0.066666667,0.066666667,0,0.133333333,0,0.133333333,46.66666667,26.66666667,6.666666667,0,0,0,6.666666667,0,20,0,26.66666667,13.33333333,0,20,6.666666667,0,6.666666667,0,0,0,0,0,13.33333333,0,0,0,6.666666667,6.666666667,0,0,0,0,13.33333333,6.666666667,0,6.666666667,0,0,0,0,0,6.666666667,6.666666667,0,0,0,0,0,0,0,6.666666667,0,6.666666667,6.666666667,13.33333333,0,0,0,0,0,0,0,0,6.666666667,2.271464441,0.557005039,1.326105644,16.44819352,0.325185599,Causal_Oversimplification
111111122:6841:6870,4.855,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0.5,0,0,0,0.25,0,0,1,0,1,0,20.98,10.74596669,0,6.75,4,0,0,25,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.653179104,0.557005039,5.051820068,167.4633233,0.325185599,"Name_Calling,Labeling"
111111122:343:357,5.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,1,0,1,0,2.89,3,0,6,2,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.37294539,0.557005039,10.14251446,945.9796014,0.325185599,Loaded_Language
111111122:3211:3225,2.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,8.79,3,0,6.5,2,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.60151931,0.557005039,10.2759584,1600.608514,0.325185599,Loaded_Language
111111122:4451:4471,6.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0.2,0,0,1,0,1,0,0.52,3,0.6,4.5,5,0,0,0,0,0,0,0.4,0,0,0.2,0,0,0,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,20,0,0,20,0,0,20,0,0,20,0,0,0,0,0,0,20,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,7.252167128,0.557005039,4.23389404,43.14407508,0.325185599,Loaded_Language
111111122:6443:6454,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,8.4,3,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.26083564,0.557005039,21.1694702,384.9619356,0.325185599,Loaded_Language
111111124:2650:2662,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,0,0,1,0,1,0,2.89,3,0.5,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0.132258693,0.563403258,0.077214063,2.138916983,0.328920949,Loaded_Language
111111124:4098:4111,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2.89,3,0.5,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,50,0,0,0,0,0,0,0,0,0,50,50,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213298029,0.563403258,0.124525709,2.873364277,0.328920949,Loaded_Language
111111124:4661:4760,5.557142857,0.066666667,0,0,0,0,0,0,0,0,0,0,0.066666667,0,0,0.2,0,0,0,0.066666667,0.066666667,0,0,0.066666667,0,0,0.866666667,0,0.824,0.176,13.0733,10.74596669,0.533333333,8.142857143,15,0,0,0,0,0.066666667,0,0.133333333,0,0,0.2,0.133333333,0,0,0,0,0.2,0,0.066666667,0,0,0,0,0.066666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066666667,0,0.066666667,46.66666667,6.666666667,0,0,0,0,0,0,6.666666667,13.33333333,6.666666667,0,0,6.666666667,0,20,20,6.666666667,0,0,0,0,13.33333333,0,0,0,6.666666667,6.666666667,0,0,0,0,6.666666667,0,0,0,0,0,0,6.666666667,0,0,0,0,0,0,0,0,0,0,6.666666667,0,6.666666667,0,0,0,0,0,0,0,0,0,0,0,0.403558181,0.563403258,0.234084355,0.948561552,0.326802663,"Name_Calling,Labeling"
111111124:3368:3381,5.15,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1,0,0.435,0.565,2.89,3,0,5.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.53776454,0.563403258,2.05208411,0,0.326802663,"Exaggeration,Minimisation"
111111124:4622:4760,5.46,0.045454545,0,0,0,0,0,0,0,0,0,0,0.045454545,0,0,0.136363636,0,0,0,0.045454545,0.045454545,0,0,0.045454545,0.045454545,0,0.909090909,0.087,0.794,0.119,14.9809,13.95445115,0.545454545,8.1,22,0,0,0,0,0.045454545,0,0.181818182,0,0,0.181818182,0.090909091,0,0,0,0,0.181818182,0,0.045454545,0,0,0,0,0.045454545,0.045454545,0,0,0,0,0.045454545,0,0,0,0,0,0,0,0,0.090909091,0,0.045454545,50,4.545454545,0,0,0,0,0,0,4.545454545,9.090909091,9.090909091,4.545454545,0,9.090909091,0,13.63636364,22.72727273,4.545454545,4.545454545,0,0,0,9.090909091,0,0,0,4.545454545,4.545454545,0,0,0,0,4.545454545,0,0,0,0,0,0,4.545454545,0,0,0,0,0,0,0,0,0,0,4.545454545,0,4.545454545,0,0,0,0,0,0,0,0,0,0,0,0.682196739,0.563403258,0.414378853,0.408198059,0.342221507,Flag-Waving
111111124:0:18,4.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,1,0,1,0,14.69,8.477225575,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.284966584,0.563403258,3.756250544,0,0.255436612,Loaded_Language
111111124:107:123,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,1,0,1,0,2.89,3,0.5,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,50,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.396307525,0.563403258,3.806730467,0,0.255436612,Loaded_Language
111111124:282:338,5.248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111,0,0,1,0,1,0,3.6533,8.477225575,0.444444444,7,9,0,0,0,0,0,0.111111111,0.111111111,0,0,0.222222222,0,0.111111111,0,0,0,0.111111111,0.111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111,0,0.111111111,0,0,44.44444444,0,0,0,0,0,0,0,0,11.11111111,0,0,0,0,0,0,22.22222222,0,0,11.11111111,0,0,0,0,0,0,11.11111111,11.11111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11111111,0,0,11.11111111,0,0,0,0,0,0,0,11.11111111,0,0,2.15898729,0.563403258,0.978844888,100.021889,0.255436612,Loaded_Language
111111124:510:541,4.65,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0.25,0,0,0,0.25,0,0,1,0.5,0.5,0,12.52,10.74596669,0,6.75,4,0,0,0,0.25,0,0,0,0,0,0,0.25,0,0,0,0,0,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,25,0,0,0,0,0,0,0,0,0,0,5.06147178,0.563403258,2.294777648,246.7689571,0.255436612,"Name_Calling,Labeling"
111111124:2478:2502,4.725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.434,0.241,0.325,6.62,3,0,5,4,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,25,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,5.191269368,0.563403258,2.353625473,32.69930112,0.255436612,"Name_Calling,Labeling"
111111124:3557:3590,5.224,0,0,0,0,0,0,0.142857143,0,0,0,0,0.285714286,0,0,0,0,0.142857143,0,0,0,0,0,0,0,0,1,0.298,0.702,0,5.24,8.477225575,0.285714286,4.6,7,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.2,0,0,0,28.57142857,0,0,0,0,0,0,0,0,14.28571429,14.28571429,14.28571429,0,14.28571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.28571429,0,0,0,0,0,0,0,0,0,0,0,0,0,3.665196626,0.563403258,2.43300832,1.207700772,0.373994892,Loaded_Language
111111124:4170:4377,5.412,0,0,0,0,0,0,0.058823529,0,0,0,0,0.176470588,0,0,0,0,0,0.058823529,0.029411765,0,0.088235294,0,0.029411765,0.029411765,0,0.939393939,0,0.878,0.122,18.0194,19.43167673,0.411764706,7.1,34,0,0,2.941176471,0,0.03030303,0,0.090909091,0,0,0.090909091,0.090909091,0,0,0,0.03030303,0.212121212,0.060606061,0.03030303,0,0,0,0.03030303,0.03030303,0,0,0,0,0,0.060606061,0,0,0,0.060606061,0,0.060606061,0.03030303,0.03030303,0.060606061,0,0,35.29411765,2.941176471,2.941176471,0,0,0,2.941176471,0,0,8.823529412,8.823529412,5.882352941,0,5.882352941,2.941176471,0,14.70588235,2.941176471,0,0,0,0,11.76470588,0,0,0,5.882352941,2.941176471,2.941176471,0,2.941176471,0,14.70588235,5.882352941,0,0,0,2.941176471,2.941176471,2.941176471,0,0,0,0,0,0,0,0,0,0,8.823529412,2.941176471,2.941176471,0,2.941176471,5.882352941,2.941176471,0,0,0,0,2.941176471,0,0,0.9764284,0.563403258,0.648166705,0.829972943,0.373994892,Causal_Oversimplification
111111124:4540:4576,5.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,1,0,1,0,-0.67,3,0.625,4.666666667,8,0,0,0,0,0,0,0.125,0,0,0,0.125,0,0,0,0.125,0.125,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0.125,0,0,0.125,0,0,0.125,0,62.5,12.5,0,0,0,0,0,0,12.5,12.5,25,25,0,0,12.5,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,12.5,0,12.5,0,0,12.5,12.5,12.5,0,0,0,0,0,0,0,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,4.60960374,0.563403258,3.059918852,12.02724848,0.373994892,Loaded_Language
111111124:4622:4760,5.46,0.045454545,0,0,0,0,0,0,0,0,0,0,0.045454545,0,0,0.136363636,0,0,0,0.045454545,0.045454545,0,0,0.045454545,0.045454545,0,0.909090909,0.087,0.794,0.119,14.9809,13.95445115,0.545454545,8.1,22,0,0,0,0,0.045454545,0,0.181818182,0,0,0.181818182,0.090909091,0,0,0,0,0.181818182,0,0.045454545,0,0,0,0,0.045454545,0.045454545,0,0,0,0,0.045454545,0,0,0,0,0,0,0,0,0.090909091,0,0.045454545,50,4.545454545,0,0,0,0,0,0,4.545454545,9.090909091,9.090909091,4.545454545,0,9.090909091,0,13.63636364,22.72727273,4.545454545,4.545454545,0,0,0,9.090909091,0,0,0,4.545454545,4.545454545,0,0,0,0,4.545454545,0,0,0,0,0,0,4.545454545,0,0,0,0,0,0,0,0,0,0,4.545454545,0,4.545454545,0,0,0,0,0,0,0,0,0,0,0,1.923917607,0.563403258,1.277123173,24.583232,0.373994892,Doubt
111111124:4920:4936,4.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0.333333333,0,0,1,0,1,0,9.18,8.477225575,0.333333333,6,3,0,0,0,0,0,0,0.333333333,0,0,0,0.333333333,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33333333,0,0,0,0,0,0,0,0,33.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33333333,0,0,0,0,0,0,0,0,0,15.54070399,0.563403258,11.32799185,4.210469777,0.410678147,"Name_Calling,Labeling"
111111124:4144:4164,4.953333333,0,0,0,0,0,0,0,0,0,0,0,0.5,0.25,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0,0,1,0.477,0.227,0.295,3.67,3,0.25,5,4,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,11.87101216,0.563403258,8.653065465,20.33570335,0.410678147,"Name_Calling,Labeling"
111111131:398:413,5.69,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0,0,0.5,0,0,0,0.5,0,0,1,0,1,0,14.69,8.477225575,0,7,2,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106406041,0.342399035,0.077561915,0.203467944,0.249582868,"Name_Calling,Labeling"
111111131:1978:1993,3.8,0,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,1,0.5,0,0,0.5,0,0,1,0.804,0.196,0,14.69,8.477225575,0,7,2,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,50,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.335733943,0.342399035,0.244724523,0.585923671,0.249582868,"Name_Calling,Labeling"
111111131:5905:5917,5.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2.89,3,0,5.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,50,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.481791368,0.342399035,0.351189283,2.544022896,0.249582868,Flag-Waving
111111131:4225:4231,2.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,8.4,3,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.963582736,0.342399035,0.644262804,4.066050092,0.228932041,Loaded_Language
111111131:5939:5951,5.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2.89,3,0,5.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,50,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.627848793,0.342399035,0.504960102,1.057032758,0.275381355,Flag-Waving
111111131:1031:1068,6.235,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0,0.142857143,0,0,0,0.142857143,0,0,0,1,0,0.639,0.361,2.3114,8.477225575,0.428571429,6,7,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0,0.142857143,0,0,0,0,0,0,0.142857143,0,0,0,0,0.142857143,0,0,0,0.142857143,0,0.142857143,0,0.142857143,0,0,0,42.85714286,0,0,0,0,0,0,0,0,0,42.85714286,28.57142857,0,28.57142857,0,0,14.28571429,0,0,0,0,0,0,0,0,0,14.28571429,14.28571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.28571429,14.28571429,0,0,0,0,0,0,0,0,0,0,0,0,0.698836891,0.342399035,0.562053717,1.462132285,0.275381355,Black-and-White_Fallacy
111111131:84:97,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,43.8,8.477225575,0,13,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.891858239,0.342399035,3.93437602,16.64658649,0.275381355,Loaded_Language
111111131:102:109,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,8.4,3,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.891858239,0.342399035,3.93437602,37.84076992,0.275381355,Loaded_Language
111111131:180:190,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,32,8.477225575,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.891858239,0.342399035,3.93437602,9.512143848,0.275381355,Loaded_Language
111111131:207:214,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,8.4,3,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.891858239,0.342399035,3.93437602,33.32764141,0.275381355,Loaded_Language
111111131:326:336,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,20.2,8.477225575,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.891858239,0.342399035,3.93437602,52.19130352,0.275381355,Loaded_Language
