,article_id,sentence_no,sentence_length,average_word_length,max_word_length
726,701225819,9,31,4.483870967741935,10
727,701225819,10,15,4.483870967741935,10
728,701225819,11,33,4.483870967741935,10
729,701225819,12,6,4.483870967741935,10
730,701225819,13,49,4.483870967741935,10
731,701225819,14,3,4.483870967741935,10
732,701225819,15,6,4.483870967741935,10
733,701225819,16,17,4.483870967741935,10
734,701225819,17,65,4.483870967741935,10
735,701225819,18,43,4.483870967741935,10
736,701225819,19,20,4.483870967741935,10
737,701225819,20,4,4.483870967741935,10
738,701225819,21,20,4.483870967741935,10
739,701225819,22,40,4.483870967741935,10
740,701225819,23,21,4.483870967741935,10
741,701225819,24,31,4.483870967741935,10
742,701225819,25,0,4.483870967741935,10
743,701553469,1,13,4.181818181818182,8
744,701553469,2,7,4.181818181818182,8
745,701553469,3,13,4.181818181818182,8
746,701553469,4,29,4.181818181818182,8
747,701553469,5,51,4.181818181818182,8
748,701553469,6,25,4.181818181818182,8
749,701553469,7,48,4.181818181818182,8
750,701553469,8,24,4.181818181818182,8
751,701553469,9,7,4.181818181818182,8
752,701553469,10,57,4.181818181818182,8
753,701553469,11,25,4.181818181818182,8
754,701553469,12,30,4.181818181818182,8
755,701553469,13,22,4.181818181818182,8
756,701553469,14,41,4.181818181818182,8
757,701553469,15,32,4.181818181818182,8
758,701553469,16,35,4.181818181818182,8
759,701553469,17,22,4.181818181818182,8
760,701837665,1,6,4.333333333333333,10
761,701837665,2,36,4.333333333333333,10
762,701837665,3,29,4.333333333333333,10
763,701837665,4,9,4.333333333333333,10
764,701837665,5,37,4.333333333333333,10
765,701837665,6,7,4.333333333333333,10
766,701837665,7,51,4.333333333333333,10
767,701837665,8,23,4.333333333333333,10
768,701837665,9,29,4.333333333333333,10
769,701837665,10,3,4.333333333333333,10
770,701837665,11,6,4.333333333333333,10
771,701837665,12,46,4.333333333333333,10
772,701837665,13,10,4.333333333333333,10
773,701837665,14,38,4.333333333333333,10
774,701837665,15,11,4.333333333333333,10
775,701837665,16,35,4.333333333333333,10
776,701837665,17,20,4.333333333333333,10
777,701837665,18,24,4.333333333333333,10
778,701837665,19,32,4.333333333333333,10
779,701837665,20,40,4.333333333333333,10
780,701837665,21,22,4.333333333333333,10
781,701837665,22,26,4.333333333333333,10
782,701837665,23,53,4.333333333333333,10
783,701837665,24,18,4.333333333333333,10
784,701837665,25,28,4.333333333333333,10
785,701837665,26,34,4.333333333333333,10
786,701837665,27,17,4.333333333333333,10
787,701837665,28,34,4.333333333333333,10
788,701837665,29,44,4.333333333333333,10
789,701837665,30,19,4.333333333333333,10
790,701837665,31,20,4.333333333333333,10
791,701837665,32,27,4.333333333333333,10
792,701837665,33,13,4.333333333333333,10
793,701837665,34,14,4.333333333333333,10
794,701837665,35,26,4.333333333333333,10
795,701837665,36,4,4.333333333333333,10
796,701837665,37,5,4.333333333333333,10
797,701837665,38,21,4.333333333333333,10
798,701837665,39,6,4.333333333333333,10
799,701837665,40,12,4.333333333333333,10
800,701837665,41,20,4.333333333333333,10
801,701837665,42,16,4.333333333333333,10
802,701837665,43,42,4.333333333333333,10
803,701837665,44,10,4.333333333333333,10
804,701837665,45,9,4.333333333333333,10
805,701837665,46,17,4.333333333333333,10
806,701837665,47,46,4.333333333333333,10
807,701837665,48,23,4.333333333333333,10
808,701837665,49,17,4.333333333333333,10
809,701837665,50,9,4.333333333333333,10
810,701837665,51,32,4.333333333333333,10
811,701837665,52,6,4.333333333333333,10
812,701939679,1,19,6.285714285714286,10
813,701939679,2,9,6.285714285714286,10
814,701939679,3,17,6.285714285714286,10
815,701939679,4,21,6.285714285714286,10
816,701939679,5,39,6.285714285714286,10
817,701939679,6,21,6.285714285714286,10
818,701939679,7,24,6.285714285714286,10
819,701939679,8,18,6.285714285714286,10
820,701939679,9,76,6.285714285714286,10
821,701939679,10,7,6.285714285714286,10
822,702077434,1,12,5.9,10
823,702077434,2,22,5.9,10
824,702077434,3,9,5.9,10
825,702077434,4,11,5.9,10
826,702077434,5,9,5.9,10
827,702077434,6,10,5.9,10
828,702077434,7,15,5.9,10
829,702077434,8,29,5.9,10
830,702077434,9,12,5.9,10
831,702077434,10,23,5.9,10
832,702077434,11,15,5.9,10
833,702077434,12,6,5.9,10
834,702077434,13,10,5.9,10
835,702077783,1,11,5.5,10
836,702077783,2,15,5.5,10
837,702077783,3,9,5.5,10
838,702077783,4,18,5.5,10
839,702077783,5,21,5.5,10
840,702077783,6,12,5.5,10
841,702077783,7,27,5.5,10
842,702077783,8,14,5.5,10
843,702077783,9,16,5.5,10
844,702077783,10,10,5.5,10
845,702077783,11,36,5.5,10
846,702077783,12,5,5.5,10
847,702077783,13,7,5.5,10
848,702077783,14,6,5.5,10
849,702077783,15,11,5.5,10
850,702077783,16,12,5.5,10
851,702077783,17,24,5.5,10
852,702077783,18,26,5.5,10
853,702077783,19,7,5.5,10
854,702077783,20,11,5.5,10
855,702077783,21,40,5.5,10
856,702077783,22,49,5.5,10
857,702077783,23,32,5.5,10
858,702077783,24,68,5.5,10
859,702077783,25,38,5.5,10
860,702077783,26,8,5.5,10
861,702077783,27,0,5.5,10
862,703698295,1,21,3.6770833333333335,13
863,703698295,2,17,3.6770833333333335,13
864,703698295,3,37,3.6770833333333335,13
865,703698295,4,10,3.6770833333333335,13
866,703698295,5,0,3.6770833333333335,13
867,703698295,6,0,3.6770833333333335,13
868,703698295,7,0,3.6770833333333335,13
869,703698295,8,0,3.6770833333333335,13
870,703698295,9,19,3.6770833333333335,13
871,703698295,10,0,3.6770833333333335,13
872,703698295,11,58,3.6770833333333335,13
873,703698295,12,0,3.6770833333333335,13
874,703698295,13,17,3.6770833333333335,13
875,703698295,14,37,3.6770833333333335,13
876,703698295,15,0,3.6770833333333335,13
877,703698295,16,36,3.6770833333333335,13
878,703698295,17,6,3.6770833333333335,13
879,703698295,18,11,3.6770833333333335,13
880,703698295,19,0,3.6770833333333335,13
881,703698295,20,0,3.6770833333333335,13
882,703698295,21,2,3.6770833333333335,13
883,703698295,22,13,3.6770833333333335,13
884,703698295,23,0,3.6770833333333335,13
885,703698295,24,48,3.6770833333333335,13
886,703698295,25,25,3.6770833333333335,13
887,703698295,26,0,3.6770833333333335,13
888,703698295,27,14,3.6770833333333335,13
889,703698295,28,6,3.6770833333333335,13
890,703698295,29,28,3.6770833333333335,13
891,703698295,30,31,3.6770833333333335,13
892,703698295,31,24,3.6770833333333335,13
893,703698295,32,9,3.6770833333333335,13
894,703698295,33,12,3.6770833333333335,13
895,703698295,34,6,3.6770833333333335,13
896,703698295,35,8,3.6770833333333335,13
897,703698295,36,19,3.6770833333333335,13
898,703698295,37,24,3.6770833333333335,13
899,703698295,38,19,3.6770833333333335,13
900,703698295,39,0,3.6770833333333335,13
901,703698295,40,52,3.6770833333333335,13
902,703698295,41,55,3.6770833333333335,13
903,703698295,42,0,3.6770833333333335,13
904,703698295,43,0,3.6770833333333335,13
905,703698295,44,71,3.6770833333333335,13
906,703698295,45,19,3.6770833333333335,13
907,703698295,46,36,3.6770833333333335,13
908,703698295,47,30,3.6770833333333335,13
909,703698295,48,0,3.6770833333333335,13
910,703698295,49,0,3.6770833333333335,13
911,703698295,50,0,3.6770833333333335,13
912,703698295,51,9,3.6770833333333335,13
913,703698295,52,3,3.6770833333333335,13
914,703698295,53,0,3.6770833333333335,13
915,703698295,54,6,3.6770833333333335,13
916,703698295,55,28,3.6770833333333335,13
917,703698295,56,41,3.6770833333333335,13
918,703698295,57,3,3.6770833333333335,13
919,703698295,58,14,3.6770833333333335,13
920,703698295,59,14,3.6770833333333335,13
921,703698295,60,16,3.6770833333333335,13
922,703698295,61,41,3.6770833333333335,13
923,703698295,62,0,3.6770833333333335,13
924,703698295,63,0,3.6770833333333335,13
925,703698295,64,16,3.6770833333333335,13
926,703698295,65,0,3.6770833333333335,13
927,703698295,66,47,3.6770833333333335,13
928,703698295,67,0,3.6770833333333335,13
929,703698295,68,19,3.6770833333333335,13
930,703698295,69,0,3.6770833333333335,13
931,703698295,70,3,3.6770833333333335,13
932,703698295,71,49,3.6770833333333335,13
933,703698295,72,56,3.6770833333333335,13
934,703698295,73,96,3.6770833333333335,13
935,703698295,74,0,3.6770833333333335,13
936,703806098,1,23,5.136363636363637,13
937,703806098,2,61,5.136363636363637,13
938,703806098,3,56,5.136363636363637,13
939,703806098,4,26,5.136363636363637,13
940,703806098,5,18,5.136363636363637,13
941,703806098,6,41,5.136363636363637,13
942,703806098,7,34,5.136363636363637,13
943,703806098,8,44,5.136363636363637,13
944,703821117,1,3,4.333333333333333,10
945,703821117,2,42,4.333333333333333,10
946,703821117,3,29,4.333333333333333,10
947,703821117,4,43,4.333333333333333,10
948,703821117,5,17,4.333333333333333,10
949,703821117,6,12,4.333333333333333,10
950,703821117,7,11,4.333333333333333,10
951,703821117,8,19,4.333333333333333,10
952,703821117,9,18,4.333333333333333,10
953,703821117,10,24,4.333333333333333,10
954,703821117,11,19,4.333333333333333,10
955,703821117,12,59,4.333333333333333,10
956,703821117,13,34,4.333333333333333,10
957,703821117,14,9,4.333333333333333,10
958,703821117,15,22,4.333333333333333,10
959,703821117,16,8,4.333333333333333,10
960,703821117,17,28,4.333333333333333,10
961,703821117,18,34,4.333333333333333,10
962,703821117,19,25,4.333333333333333,10
963,703821117,20,8,4.333333333333333,10
964,703821117,21,27,4.333333333333333,10
965,703821117,22,19,4.333333333333333,10
966,703821117,23,6,4.333333333333333,10
967,703821117,24,10,4.333333333333333,10
968,703821117,25,17,4.333333333333333,10
969,703821117,26,28,4.333333333333333,10
970,703821117,27,8,4.333333333333333,10
971,703821117,28,34,4.333333333333333,10
972,703821117,29,18,4.333333333333333,10
973,703821117,30,17,4.333333333333333,10
974,703821117,31,26,4.333333333333333,10
975,703821117,32,27,4.333333333333333,10
976,703821117,33,15,4.333333333333333,10
977,703821117,34,8,4.333333333333333,10
978,703821117,35,12,4.333333333333333,10
979,703821117,36,20,4.333333333333333,10
980,703821117,37,31,4.333333333333333,10
981,703821117,38,6,4.333333333333333,10
982,703821117,39,23,4.333333333333333,10
983,703821117,40,35,4.333333333333333,10
984,703821117,41,22,4.333333333333333,10
985,703821117,42,16,4.333333333333333,10
986,703821117,43,10,4.333333333333333,10
987,703821117,44,47,4.333333333333333,10
988,703821117,45,10,4.333333333333333,10
989,703821117,46,25,4.333333333333333,10
990,703821117,47,22,4.333333333333333,10
991,703821117,48,2,4.333333333333333,10
992,703821117,49,3,4.333333333333333,10
993,703821117,50,35,4.333333333333333,10
994,703821117,51,3,4.333333333333333,10
995,703821117,52,12,4.333333333333333,10
996,703821117,53,7,4.333333333333333,10
997,703821117,54,13,4.333333333333333,10
998,703821117,55,37,4.333333333333333,10
999,703821117,56,13,4.333333333333333,10
1000,703821117,57,27,4.333333333333333,10
1001,703821117,58,24,4.333333333333333,10
1002,703821117,59,6,4.333333333333333,10
1003,703821117,60,28,4.333333333333333,10
1004,703821117,61,77,4.333333333333333,10
1005,703821117,62,11,4.333333333333333,10
1006,703821117,63,8,4.333333333333333,10
1007,703821117,64,11,4.333333333333333,10
1008,703821117,65,35,4.333333333333333,10
1009,703821117,66,6,4.333333333333333,10
1010,703821117,67,21,4.333333333333333,10
1011,703821117,68,10,4.333333333333333,10
1012,703821117,69,16,4.333333333333333,10
1013,703821117,70,10,4.333333333333333,10
1014,703821117,71,17,4.333333333333333,10
1015,703821117,72,13,4.333333333333333,10
1016,703821117,73,9,4.333333333333333,10
1017,703821117,74,22,4.333333333333333,10
1018,703821117,75,27,4.333333333333333,10
1019,703821117,76,21,4.333333333333333,10
1020,703821117,77,21,4.333333333333333,10
1021,703821117,78,46,4.333333333333333,10
1022,703821117,79,6,4.333333333333333,10
1023,704591553,1,8,5.0,13
1024,704591553,2,36,5.0,13
1025,704591553,3,34,5.0,13
1026,704591553,4,20,5.0,13
1027,704591553,5,12,5.0,13
1028,704591553,6,16,5.0,13
1029,704591553,7,33,5.0,13
1030,704591553,8,38,5.0,13
1031,704591553,9,29,5.0,13
1032,704591553,10,8,5.0,13
1033,704591553,11,71,5.0,13
1034,704591553,12,27,5.0,13
1035,704591553,13,23,5.0,13
1036,704591553,14,55,5.0,13
1037,704591553,15,12,5.0,13
1038,704591553,16,11,5.0,13
1039,704591553,17,35,5.0,13
1040,704591553,18,33,5.0,13
1041,704591553,19,22,5.0,13
1042,704591553,20,0,5.0,13
1043,704856340,1,33,5.033333333333333,11
1044,704856340,2,60,5.033333333333333,11
1045,704856340,3,50,5.033333333333333,11
1046,704856340,4,15,5.033333333333333,11
1047,704856340,5,43,5.033333333333333,11
1048,704856340,6,39,5.033333333333333,11
1049,704856340,7,39,5.033333333333333,11
1050,704856340,8,76,5.033333333333333,11
1051,704856340,9,47,5.033333333333333,11
1052,704856340,10,22,5.033333333333333,11
1053,704856340,11,22,5.033333333333333,11
1054,704856340,12,30,5.033333333333333,11
1055,704856340,13,0,5.033333333333333,11
1056,705409419,1,11,2.75,9
1057,705409419,2,24,2.75,9
1058,705409419,3,14,2.75,9
1059,705409419,4,38,2.75,9
1060,705409419,5,20,2.75,9
1061,705409419,6,45,2.75,9
1062,705409419,7,0,2.75,9
1063,705409419,8,13,2.75,9
1064,705409419,9,41,2.75,9
1065,705409419,10,23,2.75,9
1066,705409419,11,15,2.75,9
1067,705409419,12,14,2.75,9
1068,705409419,13,17,2.75,9
1069,705409419,14,14,2.75,9
1070,705409419,15,37,2.75,9
1071,705409419,16,25,2.75,9
1072,705409419,17,15,2.75,9
1073,705409419,18,26,2.75,9
1074,705409419,19,17,2.75,9
1075,705409419,20,31,2.75,9
1076,705409419,21,126,2.75,9
1077,705409419,22,11,2.75,9
1078,705409419,23,0,2.75,9
1079,705409419,24,19,2.75,9
1080,705409419,25,14,2.75,9
1081,705409419,26,0,2.75,9
1082,705409419,27,7,2.75,9
1083,705409419,28,16,2.75,9
1084,705409419,29,29,2.75,9
1085,705409419,30,5,2.75,9
1086,705409419,31,35,2.75,9
1087,705409419,32,0,2.75,9
1088,705409419,33,66,2.75,9
1089,705409419,34,0,2.75,9
1090,705409419,35,12,2.75,9
1091,705409419,36,0,2.75,9
1092,706600938,1,7,4.045454545454546,9
1093,706600938,2,26,4.045454545454546,9
1094,706600938,3,51,4.045454545454546,9
1095,706600938,4,14,4.045454545454546,9
1096,706600938,5,0,4.045454545454546,9
1097,706600938,6,0,4.045454545454546,9
1098,706600938,7,12,4.045454545454546,9
1099,706600938,8,22,4.045454545454546,9
1100,706600938,9,6,4.045454545454546,9
1101,706600938,10,20,4.045454545454546,9
1102,706600938,11,26,4.045454545454546,9
1103,706600938,12,38,4.045454545454546,9
1104,706600938,13,14,4.045454545454546,9
1105,706600938,14,0,4.045454545454546,9
1106,706600938,15,22,4.045454545454546,9
1107,706600938,16,27,4.045454545454546,9
1108,706600938,17,15,4.045454545454546,9
1109,706600938,18,47,4.045454545454546,9
1110,706600938,19,37,4.045454545454546,9
1111,706600938,20,0,4.045454545454546,9
1112,706600938,21,0,4.045454545454546,9
1113,706600938,22,0,4.045454545454546,9
1114,706600938,23,43,4.045454545454546,9
1115,706600938,24,33,4.045454545454546,9
1116,706600938,25,9,4.045454545454546,9
1117,706600938,26,19,4.045454545454546,9
1118,706600938,27,10,4.045454545454546,9
1119,706600938,28,44,4.045454545454546,9
1120,706600938,29,45,4.045454545454546,9
1121,706600938,30,40,4.045454545454546,9
1122,706600938,31,23,4.045454545454546,9
1123,706600938,32,18,4.045454545454546,9
1124,706600938,33,10,4.045454545454546,9
1125,706600938,34,22,4.045454545454546,9
1126,706600938,35,0,4.045454545454546,9
1127,706636401,1,19,4.634146341463414,12
1128,706636401,2,40,4.634146341463414,12
1129,706636401,3,51,4.634146341463414,12
1130,706636401,4,37,4.634146341463414,12
1131,706636401,5,26,4.634146341463414,12
1132,706636401,6,35,4.634146341463414,12
1133,706636401,7,43,4.634146341463414,12
1134,706636401,8,26,4.634146341463414,12
1135,706636401,9,44,4.634146341463414,12
1136,706636401,10,30,4.634146341463414,12
1137,706636401,11,41,4.634146341463414,12
1138,706636401,12,0,4.634146341463414,12
1139,706661242,1,5,4.956521739130435,16
1140,706661242,2,15,4.956521739130435,16
1141,706661242,3,56,4.956521739130435,16
1142,706661242,4,44,4.956521739130435,16
1143,706661242,5,14,4.956521739130435,16
1144,706661242,6,46,4.956521739130435,16
1145,710376094,1,14,3.8085106382978724,11
1146,710376094,2,20,3.8085106382978724,11
1147,710376094,3,46,3.8085106382978724,11
1148,710376094,4,11,3.8085106382978724,11
1149,710376094,5,36,3.8085106382978724,11
1150,710376094,6,11,3.8085106382978724,11
1151,710376094,7,23,3.8085106382978724,11
1152,710376094,8,21,3.8085106382978724,11
1153,710376094,9,47,3.8085106382978724,11
1154,711566593,1,5,4.090909090909091,11
1155,711566593,2,39,4.090909090909091,11
1156,711566593,3,29,4.090909090909091,11
1157,711566593,4,54,4.090909090909091,11
1158,711566593,5,16,4.090909090909091,11
1159,711566593,6,39,4.090909090909091,11
1160,711566593,7,11,4.090909090909091,11
1161,711566593,8,25,4.090909090909091,11
1162,711566593,9,12,4.090909090909091,11
1163,711566593,10,1,4.090909090909091,11
1164,711566593,11,18,4.090909090909091,11
1165,711566593,12,22,4.090909090909091,11
1166,711566593,13,16,4.090909090909091,11
1167,711566593,14,33,4.090909090909091,11
1168,711566593,15,22,4.090909090909091,11
1169,711566593,16,26,4.090909090909091,11
1170,711566593,17,15,4.090909090909091,11
1171,711566593,18,21,4.090909090909091,11
1172,711566593,19,22,4.090909090909091,11
1173,711566593,20,0,4.090909090909091,11
1174,711596363,1,17,4.2727272727272725,13
1175,711596363,2,11,4.2727272727272725,13
1176,711596363,3,9,4.2727272727272725,13
1177,711596363,4,11,4.2727272727272725,13
1178,711596363,5,3,4.2727272727272725,13
1179,711596363,6,24,4.2727272727272725,13
1180,711596363,7,23,4.2727272727272725,13
1181,711596363,8,38,4.2727272727272725,13
1182,711596363,9,49,4.2727272727272725,13
1183,711596363,10,14,4.2727272727272725,13
1184,711596363,11,20,4.2727272727272725,13
1185,711596363,12,16,4.2727272727272725,13
1186,711596363,13,21,4.2727272727272725,13
1187,711596363,14,59,4.2727272727272725,13
1188,711596363,15,49,4.2727272727272725,13
1189,711596363,16,64,4.2727272727272725,13
1190,711596363,17,24,4.2727272727272725,13
1191,711596363,18,16,4.2727272727272725,13
1192,711596363,19,12,4.2727272727272725,13
1193,711596363,20,7,4.2727272727272725,13
1194,711596363,21,7,4.2727272727272725,13
1195,711596363,22,7,4.2727272727272725,13
1196,711596363,23,26,4.2727272727272725,13
1197,711596363,24,1,4.2727272727272725,13
1198,711596363,25,7,4.2727272727272725,13
1199,711596363,26,10,4.2727272727272725,13
1200,711596363,27,5,4.2727272727272725,13
1201,711596363,28,9,4.2727272727272725,13
1202,711596363,29,4,4.2727272727272725,13
1203,711596363,30,11,4.2727272727272725,13
1204,711596363,31,11,4.2727272727272725,13
1205,711596363,32,0,4.2727272727272725,13
1206,711622457,1,21,6.285714285714286,10
1207,711622457,2,46,6.285714285714286,10
